sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,api,rain_annual_mean,label,label_conf,loc_accuracy_km,trigger,size,category,fatalities,source,hq_location,block_id,split
186f655dd46aa6c8,93.9827,25.4538,Manipur,Senapati,2015-07-22,1822.3044,27.9409,0.4028,-0.9153,0.0034,0.0003,36.6554,12.5359,460.675,11.1686,43.9182,121.6747,186.7667,310.5978,114.3481,1517.4457,1,0.6,5.0,continuous_rain,medium,landslide,0,NASA_GLC,0,230014,train
3141328e6fd38528,94.3864,26.1147,Nagaland,Wokha,2013-07-01,338.0,2.9198,0.1919,-0.9814,0.0138,0.0045,28.1508,15.2262,199.3844,4.9907,22.5038,55.7386,76.0257,149.1479,54.7114,1802.7754,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,250017,val
f3b59da6028b6319,88.6236,27.3425,Sikkim,East,2007-09-10,1983.6736,28.6436,-0.9462,0.3237,0.0004,0.0002,39.3901,12.8433,459.2704,42.8509,96.2612,362.3848,610.0807,811.7311,372.0036,3050.8796,1,0.45,10.0,rain,medium,landslide,0,NASA_GLC,0,20023,test
e9b6159454d010ee,92.7239,24.5202,Assam,Hailakandi,2016-05-18,41.0275,0.5363,-0.7956,-0.6058,-0.0189,-0.0002,1.9865,17.0899,10.5468,182.6838,214.4782,260.3884,277.3929,593.0526,274.4598,2745.4338,1,0.85,1.0,continuous_rain,unknown,landslide,2,NASA_GLC,1,180010,test
611916460dd86c12,93.5142,24.9818,Manipur,Tamenglong,2015-07-24,1257.6124,3.4814,0.7229,0.691,0.0014,1e-04,11.7575,14.9979,333.5825,19.657,41.3864,151.8718,204.0046,388.43,141.5225,1509.9784,1,0.2,50.0,monsoon,medium,mudslide,0,NASA_GLC,0,210012,train
d4a0bcc6368d8776,91.7998,26.1985,Assam,Kamrup,2014-09-22,78.1392,6.9173,-0.9438,-0.3306,0.0055,0.0007,9.4182,14.7054,93.2589,90.2191,112.9435,128.2589,215.2935,289.2668,162.8177,1511.5951,1,0.6,5.0,rain,small,landslide,0,NASA_GLC,0,150018,train
305f2cfd7ff9fb66,94.1139,25.6269,Nagaland,Kohima,2013-07-12,1567.588,13.2842,0.7653,0.6437,-0.0046,0.0013,16.409,13.4313,289.5886,39.6041,78.5802,150.4076,285.4558,328.8984,176.0366,1523.0817,1,0.45,10.0,downpour,medium,landslide,0,NASA_GLC,0,240015,train
f3a17590074884e1,94.1139,25.6269,Nagaland,Kohima,2013-07-15,1567.588,13.2842,0.7653,0.6437,-0.0046,0.0013,16.409,13.4313,289.5886,1.2757,10.4458,107.7485,268.3424,338.1249,137.2484,1523.0817,1,0.45,10.0,rain,medium,landslide,0,NASA_GLC,0,240015,train
6cd119923584db2b,94.0564,24.4279,Manipur,Chandel,2007-09-11,898.5164,8.7386,-0.3171,0.9484,-0.0068,-0.0005,18.1864,14.0102,155.0468,3.5299,21.6291,129.1356,154.3932,233.4188,100.1814,1680.3857,1,0.2,50.0,rain,medium,landslide,3,NASA_GLC,0,240010,train
122e6a17a5f43ef6,94.9275,26.8727,Nagaland,Mon,2013-08-16,133.6026,2.4766,0.5826,-0.8128,0.0,-0.0,3.1319,15.8369,61.8275,28.3837,60.5453,98.6434,198.0937,346.8796,126.793,2070.655,1,0.3,25.0,rain,medium,landslide,0,NASA_GLC,0,270021,train
dccdb8d1a261ddb2,93.7273,27.0011,Assam,Lakhimpur,2010-09-10,110.616,1.4933,0.197,-0.9804,-0.0021,-1e-04,1.6909,16.2559,15.0879,31.7536,72.628,121.0936,221.57,414.3595,144.2008,2033.2314,1,0.25,25.0,downpour,medium,landslide,0,NASA_GLC,0,220021,val
122fab367a8c4a2b,92.7463,23.7327,Mizoram,Aizawl,2014-07-14,835.0314,25.2742,-0.9,-0.4359,-0.0026,-0.0005,32.923,13.1077,286.1559,25.9242,47.9644,63.5873,84.6015,224.3156,76.8713,2282.0493,1,0.6,5.0,downpour,medium,landslide,1,NASA_GLC,0,180007,train
207170d74f9a6cac,88.708,27.3721,Sikkim,East,2013-06-08,3123.0835,35.6292,-0.9715,-0.2369,0.0006,-0.0006,49.338,12.2724,806.884,19.1192,92.6699,202.4746,345.2981,432.5423,222.8068,3612.4756,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,20023,test
8385b2e5a977b617,90.5573,25.203,Meghalaya,South Garo Hills,2016-07-19,126.2316,19.102,-0.983,0.1835,-0.0071,0.0019,28.8038,13.2998,187.9541,149.0001,399.5124,551.1612,775.0899,1601.8368,605.3016,5971.0938,1,0.6,5.0,continuous_rain,large,translational_slide,0,NASA_GLC,0,100013,train
eb2eed37a08a62f9,94.8158,26.1984,Nagaland,Tuensang,2010-08-19,1882.1384,22.8197,0.9816,-0.1909,0.0045,0.0006,32.3319,12.7799,460.9418,16.9139,38.6466,133.1707,177.8926,414.2938,142.2878,1903.9517,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,270018,test
a0cdc823adc90038,92.4943,24.4638,Assam,Karimganj,2016-05-18,100.8616,5.371,-0.9887,-0.1498,-0.012,-0.0013,15.3162,14.9314,103.879,188.9328,228.1858,271.4377,285.5911,532.4837,278.1656,2719.7605,1,0.45,10.0,continuous_rain,medium,landslide,5,NASA_GLC,0,170010,val
d5c98ed6ce12909d,92.7413,23.7541,Mizoram,Aizawl,2010-09-13,969.5268,17.718,0.5088,0.8609,0.0004,-1e-04,22.5487,13.0663,373.8918,10.8912,40.2885,63.7369,228.8756,402.4349,134.1744,2282.0493,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,180007,train
27675a07de25e91e,94.803,26.0814,Nagaland,Tuensang,2010-08-14,993.4092,33.2025,0.9082,0.4184,-0.0028,-0.0007,44.5348,12.3111,462.5124,12.534,25.1979,45.8286,145.963,329.8034,88.6438,1836.4976,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,270017,train
2e517f00f2a91034,94.1318,25.7902,Nagaland,Kohima,2016-07-10,1272.7227,12.4012,0.0814,0.9967,-0.0002,1e-04,16.8136,13.592,189.7026,3.5268,15.9689,82.442,171.8154,306.1323,99.9832,1561.039,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,240016,train
f5b42479a06f9bae,93.4957,24.8961,Manipur,Tamenglong,2010-08-19,1012.4172,19.0308,-0.3708,0.9287,-0.0134,-0.0,34.2986,13.2668,702.7444,9.8814,12.8467,42.8571,55.5945,213.6626,53.4359,1509.9784,1,0.6,5.0,downpour,medium,mudslide,0,NASA_GLC,0,210012,train
a857c9c7f5ebe240,93.9136,25.7428,Nagaland,Dimapur,2007-08-28,502.9912,22.4952,0.9176,-0.3975,-0.0006,0.0006,28.5662,12.9717,275.6499,23.81,56.0126,117.0766,229.3928,341.2079,135.7316,1523.0817,1,0.2,50.0,rain,medium,landslide,1,NASA_GLC,0,230016,train
18f4729e5ddd7509,92.7878,23.3572,Mizoram,Aizawl,2015-08-26,1360.7908,13.389,-0.8461,-0.5331,-0.0,-0.0033,17.4088,13.3073,384.8704,27.5317,117.9506,208.6069,264.0241,367.8323,195.7736,2267.057,1,0.6,5.0,continuous_rain,medium,landslide,1,NASA_GLC,0,190005,train
64f9fb81d4fe084f,94.116,25.6156,Nagaland,Kohima,2010-08-19,1581.1141,23.1999,-0.2281,0.9736,-0.0,0.0005,28.1387,12.4536,375.0598,15.0931,26.055,78.8364,88.7118,341.3924,87.2126,1517.4457,1,0.6,5.0,downpour,medium,landslide,0,NASA_GLC,0,240015,train
801f5d017ea68a1f,94.8833,26.4333,Nagaland,Tuensang,2010-06-17,590.4327,22.813,0.602,-0.7985,-0.0053,-1e-04,32.3793,13.1281,222.9133,18.7148,83.4113,182.5672,306.5472,448.3348,192.4591,2031.727,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,270019,train
0aa116ae821cedf5,88.4909,27.2084,Sikkim,East,2007-09-11,417.3271,41.1352,0.1813,-0.9834,0.0018,0.0006,56.0999,11.9018,450.932,60.2345,115.7514,391.1474,644.5631,844.8317,393.8876,3050.8796,1,0.6,5.0,rain,medium,debris_flow,0,NASA_GLC,0,10022,test
46c57e3200245f52,91.7548,26.1314,Assam,Kamrup,2014-09-22,78.5203,3.2954,0.9751,0.2216,0.0039,0.0,5.2494,15.3405,51.4938,90.2191,112.9435,128.2589,215.2935,289.2668,162.8177,1511.5951,1,0.85,1.0,rain,small,landslide,0,NASA_GLC,1,140017,val
1d444272e53f8c82,94.1167,27.2333,Assam,Lakhimpur,2008-10-29,90.3952,0.1841,-0.2959,0.9552,0.0044,1e-04,0.2423,17.939,13.473,0.2297,27.3791,28.1757,28.1757,141.5691,32.6273,3270.411,1,0.2,50.0,downpour,medium,landslide,0,NASA_GLC,0,240022,train
9cb8003d229e7afe,92.6921,24.1293,Mizoram,Kolasib,2007-09-29,824.6757,5.6811,0.4893,0.8721,-0.0104,0.0002,6.3071,14.8604,265.4351,14.6686,68.9897,69.8375,103.1768,516.0739,113.9232,2410.2793,1,0.2,50.0,rain,medium,landslide,0,NASA_GLC,0,180009,val
b26f52e5ac142386,94.0144,25.0356,Manipur,Senapati,2011-06-28,812.4506,19.1229,-0.5232,0.8522,0.0022,0.0004,26.4672,13.3506,149.1366,22.3974,77.9006,109.1961,176.6786,300.1388,127.5562,1422.8877,1,0.3,25.0,rain,medium,landslide,0,NASA_GLC,0,230013,val
f7c4e4faae084ad3,94.1884,25.3833,Manipur,Senapati,2013-08-15,1669.1316,11.7769,-0.7062,0.708,-0.0077,-0.0016,14.3531,13.853,277.113,14.1275,53.1392,72.662,168.3562,280.3882,109.5172,1534.025,1,0.6,5.0,downpour,medium,landslide,0,NASA_GLC,0,240014,train
ab5997c309f5c486,91.7042,26.1666,Assam,Kamrup,2015-09-23,214.3157,10.5788,-0.9553,-0.2958,-0.0003,1e-04,13.4096,13.9075,174.7856,47.2928,58.6752,60.2839,89.671,187.5926,76.245,1511.5951,1,0.85,1.0,continuous_rain,medium,landslide,0,NASA_GLC,1,140018,train
5adc9bab82ec7302,94.1383,25.48,Manipur,Senapati,2016-07-25,1676.182,18.0788,-0.7068,0.7074,1e-04,-1e-04,21.1,12.9775,223.5332,2.6438,10.2287,27.0574,124.5474,292.158,71.2564,1534.025,1,0.85,1.0,continuous_rain,medium,landslide,0,NASA_GLC,1,240015,train
b7d83339dea78f30,92.9974,24.7979,Assam,Cachar,2015-07-22,24.8954,0.3301,0.8742,-0.4856,0.002,-0.0,0.426,17.2891,9.4491,80.4473,133.0955,213.871,365.6516,472.7592,244.897,2521.342,1,0.6,5.0,continuous_rain,medium,landslide,5,NASA_GLC,0,190012,train
2027777806b3f0ee,91.7082,26.1044,Assam,Kamrup,2014-09-22,53.103,0.4969,0.2637,0.9646,-0.0007,0.0,1.6174,16.7525,43.2995,65.7547,108.5892,127.4545,213.4563,305.8683,157.3616,1519.5187,1,0.6,5.0,rain,small,landslide,0,NASA_GLC,0,140017,val
fbf1922554318a32,93.8275,24.9336,Manipur,Senapati,2008-06-19,1002.8431,12.506,-0.1076,0.9942,-0.001,1e-04,14.294,13.1051,219.1807,9.9709,21.4982,46.4493,92.0647,119.9509,55.9551,1426.5697,1,0.3,25.0,monsoon,medium,mudslide,0,NASA_GLC,0,230012,train
cf077a8369b4c06f,94.9731,26.4205,Nagaland,Mon,2013-08-16,663.5088,2.5699,0.6834,-0.7301,0.0257,0.0031,22.3112,14.7366,315.9444,56.1356,77.4736,147.2549,265.3206,443.5322,174.1058,2031.727,1,0.6,5.0,rain,medium,landslide,0,NASA_GLC,0,270019,train
679b0a37670c4278,93.6885,27.1034,Arunachal Pradesh,Papum Pare,2011-08-05,147.8312,1.3299,0.9998,-0.0189,0.0121,1e-04,2.8204,15.7779,38.6267,37.2028,70.8329,107.0283,201.0318,413.9096,143.1762,2033.2314,1,0.6,5.0,downpour,medium,landslide,0,NASA_GLC,0,220022,train
d6f6317769b9428a,93.0153,27.4888,Arunachal Pradesh,East Kameng,2011-08-15,602.0948,25.6202,0.9393,-0.3431,-0.0042,-1e-04,34.9825,12.6505,329.222,28.2766,56.815,61.4889,148.9698,461.91,117.815,2243.7942,1,0.2,50.0,downpour,medium,landslide,0,NASA_GLC,0,190023,val
0d0e53980aed893e,94.3136,25.0118,Manipur,Ukhrul,2016-07-07,1396.926,7.8118,0.9603,-0.2791,-1e-04,-0.0022,16.716,14.0969,251.7088,7.8076,28.2725,89.2677,139.358,262.1401,90.9154,1404.2817,1,0.3,25.0,monsoon,large,landslide,0,NASA_GLC,0,250012,val
d4a633470c12ec91,95.1645,28.1193,Arunachal Pradesh,East Siang,2013-02-18,800.2716,36.8062,-0.7371,-0.6757,0.0007,0.0014,49.6305,12.2107,385.4916,11.541,13.8107,13.8107,13.8107,20.187,13.9131,2851.7588,1,0.6,5.0,rain,medium,landslide,3,NASA_GLC,0,280026,train
3cb36ef484cb9927,93.3729,25.1019,Manipur,Tamenglong,2015-08-11,1134.7612,13.4973,-0.8522,0.5233,-0.0035,-0.0017,17.626,13.7345,306.824,0.0,66.157,88.1485,199.7799,411.9138,126.304,1775.3992,1,0.6,5.0,continuous_rain,medium,landslide,0,NASA_GLC,0,210013,train
9f83676796a67783,88.559,27.3773,Sikkim,East,2010-07-21,1488.7678,27.3014,0.2554,-0.9668,0.0025,-0.0003,36.2516,12.1866,566.1846,32.6742,71.3765,133.5,266.76,501.2458,179.4596,2545.4712,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,20023,test
4b2d9167bcf307d3,94.8133,26.2363,Nagaland,Tuensang,2010-07-06,1565.3239,11.9265,0.594,0.8045,-0.0002,-0.001,14.3185,13.7253,239.5189,25.4108,50.2087,94.7442,180.4247,359.6913,126.4684,1903.9517,1,0.6,5.0,monsoon,medium,mudslide,0,NASA_GLC,0,270018,test
619a161fadd40861,94.1051,25.6278,Nagaland,Kohima,2015-08-19,1504.4923,13.9119,0.6542,0.7563,0.0018,0.0009,16.8649,13.2683,386.5359,2.4875,3.4672,17.1416,85.3798,157.1325,42.452,1523.0817,1,0.6,5.0,continuous_rain,medium,landslide,0,NASA_GLC,0,240015,train
27f0fcf5dfb3b629,92.7142,23.7418,Mizoram,Aizawl,2010-09-13,974.2616,30.5716,0.2766,-0.961,0.002,0.0002,40.4345,12.644,422.617,10.8912,40.2885,63.7369,228.8756,402.4349,134.1744,2282.0493,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,180007,train
4ff3ebb1eb0eddc7,91.7174,23.0137,Tripura,South Tripura,2014-08-14,29.4354,3.4731,0.8259,-0.5638,0.0027,-1e-04,5.3282,15.3629,36.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6,5.0,downpour,medium,mudslide,3,NASA_GLC,0,140004,train
6cbd9baf67bb5790,88.7628,27.3765,Sikkim,East,2013-06-27,3751.0,6.1929,-0.9872,-0.1597,-0.0021,0.0023,7.2269,14.541,309.9854,6.4798,88.5231,113.2037,189.2902,547.6904,151.902,2887.921,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,20023,test
7bf046ae192c6ec2,94.9152,26.222,Nagaland,Tuensang,2010-08-14,1795.9976,28.6713,0.8672,-0.4979,-0.0009,0.0002,38.8659,12.191,521.0907,24.1468,49.551,79.4404,180.9319,392.0192,119.329,1953.7394,1,0.3,25.0,downpour,medium,landslide,0,NASA_GLC,0,270018,test
cdeb500e659b4748,94.5163,26.0137,Nagaland,Zunheboto,2013-08-04,1720.007,16.4638,-0.8,-0.6,0.0018,-0.0015,20.8589,13.2356,297.6956,0.0,18.9144,33.2933,89.1922,297.0366,67.7378,1802.7754,1,0.3,25.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250017,val
7fdec4cf6ec37dbe,91.7645,26.1407,Assam,Kamrup,2014-06-26,56.4402,1.3566,-0.5812,0.8138,0.0046,0.0003,1.7055,15.9464,28.4031,0.2501,19.1589,92.2253,110.5938,204.621,81.7877,1511.5951,1,0.6,5.0,continuous_rain,small,landslide,3,NASA_GLC,0,140017,val
19a99c6d6e7c21ab,93.117,24.808,Assam,East Imphal,2011-09-06,40.515,1.9018,0.8512,0.5248,-0.0067,-0.0004,3.4088,16.0944,24.4447,73.5134,77.6116,106.2998,258.5889,490.7534,162.7806,2521.342,1,0.85,1.0,rain,medium,landslide,3,NASA_GLC,1,200012,val
431c481fc29351d2,88.4575,27.1344,Sikkim,South Sikkim,2009-08-20,634.5524,19.7357,-0.1068,-0.9943,-0.0015,-0.0006,25.2392,12.929,403.3016,31.1071,160.5953,290.1626,416.1394,768.9588,314.8124,3050.8796,1,0.6,5.0,downpour,medium,landslide,0,NASA_GLC,0,10022,test
31f89b2b49167315,90.215,25.5114,Meghalaya,West Garo Hills,2015-06-16,327.0016,4.2052,-0.116,-0.9932,-0.0169,-0.0004,9.2036,14.8122,115.4956,16.1797,41.4785,287.398,533.7328,995.1749,345.2396,3075.9753,1,0.85,1.0,downpour,medium,landslide,4,NASA_GLC,1,80015,train
f57cfc4582e223df,94.7861,25.8877,Nagaland,Tuensang,2010-07-06,1169.6448,6.9009,0.8004,0.5994,-0.0095,-0.0018,11.2058,14.1626,248.5156,18.5063,32.0423,83.3468,162.2574,337.9369,112.0148,1836.4976,1,0.6,5.0,monsoon,medium,mudslide,0,NASA_GLC,0,270016,train
3c58ba8a33bc3b0c,94.1072,25.6623,Nagaland,Kohima,2010-10-10,1393.8207,9.6964,0.8283,0.5602,-0.003,-0.0004,11.7652,13.9776,169.5968,0.0,73.3218,92.8492,138.9965,330.6028,116.7221,1523.0817,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,240015,train
5c619ecae89e0b1b,91.3681,25.9611,Assam,Kamrup,2016-07-07,182.2757,4.3297,0.2365,0.9716,0.0086,-0.0005,6.2391,14.8817,120.0477,23.446,34.4827,63.6792,116.165,374.7962,99.0849,1765.9095,1,0.2,50.0,continuous_rain,medium,landslide,2,NASA_GLC,0,130017,test
a6107177b94d6c02,93.9161,24.7339,Manipur,West Imphal,2010-03-27,855.4575,19.1174,-0.4042,0.9147,0.0012,-0.0021,21.824,13.4338,136.9158,9.4691,9.6452,9.6452,9.8276,25.4457,11.3528,1428.1997,1,0.6,5.0,downpour,medium,mudslide,0,NASA_GLC,0,230011,test
16235c041f652cb6,91.7665,26.1978,Assam,Kamrup,2010-04-20,77.6644,9.8549,-0.5234,0.8521,-0.0019,0.0002,12.7566,13.8165,122.9521,28.9444,85.7995,119.325,127.2546,202.7015,112.3939,1511.5951,1,1.0,0.1,downpour,medium,landslide,0,NASA_GLC,1,140018,train
6acb195b47f932e3,94.3551,24.819,Manipur,Ukhrul,2015-07-31,1634.2756,22.5756,-0.1711,-0.9853,0.0011,-0.0008,28.2056,12.9531,357.5134,33.3951,42.3903,60.1273,224.6778,327.268,116.9627,1092.0088,1,0.45,10.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250012,val
dd26486485cd280a,92.2121,25.463,Meghalaya,Jaintia Hills,2015-06-13,1374.2489,2.069,0.0742,0.9972,0.0027,-1e-04,2.8154,16.0321,65.668,57.5013,88.1214,162.2917,234.2926,330.7792,163.7753,1368.0874,1,0.6,5.0,continuous_rain,medium,landslide,4,NASA_GLC,0,160014,train
a4ae753ff1f1297b,94.4759,24.9111,Manipur,Ukhrul,2015-08-01,1821.0718,24.0965,0.9104,0.4138,0.002,-0.0003,33.3847,12.9618,366.4255,85.5459,123.2649,141.3081,297.3533,385.7425,188.6282,1197.038,1,0.45,10.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250012,val
f29685af8b698e60,95.2253,27.8458,Assam,East Siang,2012-09-19,134.2947,0.2787,0.5678,-0.8232,0.005,-0.0,0.4659,17.7804,12.0085,0.0,0.0,0.0,0.0,14.3884,1.6396,2200.1365,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,280025,val
781670ffcc6c81e0,91.7599,23.8986,Tripura,West Tripura,2010-06-03,181.6419,4.5874,0.089,0.996,0.0297,0.0011,23.4114,14.9278,182.6482,42.1157,52.8212,196.8739,447.6065,600.0956,239.6021,2468.359,1,0.6,5.0,downpour,medium,landslide,0,NASA_GLC,0,140008,train
dead14799aac1978,93.8673,25.5265,Manipur,Senapati,2010-10-09,1412.761,26.8653,0.7167,-0.6974,-0.001,0.0,32.9757,12.4523,476.1248,10.9644,126.3673,146.7716,188.1574,300.3552,155.6983,1544.1954,1,0.2,50.0,downpour,medium,landslide,0,NASA_GLC,0,230015,train
3779ba7481f192c2,91.8717,26.1062,Assam,Kamrup,2015-07-25,241.7624,10.4445,-0.8633,0.5047,-0.0009,-0.0008,15.5401,13.8175,241.5772,3.9574,46.8027,70.2946,141.166,240.9556,94.0998,1519.5187,1,0.6,5.0,continuous_rain,medium,landslide,2,NASA_GLC,0,150017,train
41f5ce779a0a3bf2,94.1399,25.4788,Manipur,Senapati,2010-10-09,1628.2211,13.1942,-0.9229,0.3851,0.0011,-1e-04,15.313,13.3532,232.9285,41.8844,96.1842,103.1976,153.6889,321.8527,132.9506,1534.025,1,0.45,10.0,downpour,medium,landslide,0,NASA_GLC,0,240015,train
c17eac1353189d16,88.1365,27.2644,Sikkim,West Sikkim,2009-08-19,1285.5162,20.9213,0.8641,0.5034,0.0029,0.0025,28.6234,12.4538,271.4911,84.8386,106.6599,212.7524,275.8136,460.9613,212.4754,2572.1633,1,0.45,10.0,downpour,medium,landslide,2,NASA_GLC,0,22,train
8a437805544a1229,90.0896,25.5006,Meghalaya,West Garo Hills,2014-10-20,44.7625,0.4142,0.775,0.632,0.0662,0.0,1.0298,17.5479,61.8612,0.0,0.0,15.3568,16.0443,640.3285,46.259,3184.4531,1,0.2,50.0,rain,medium,landslide,6,NASA_GLC,0,80015,train
f41a14ffa116712c,91.7138,26.1662,Assam,Kamrup,2013-05-11,121.5378,21.8221,-0.645,0.7642,0.002,0.0007,26.0309,13.2359,241.0499,18.4606,50.2481,63.1985,98.0402,149.6784,70.892,1511.5951,1,0.2,50.0,rain,medium,landslide,0,NASA_GLC,0,140018,train
667936e7d8d61a01,94.5234,25.8376,Nagaland,Zunheboto,2013-08-04,800.3344,1.0413,-0.8782,-0.4782,0.0256,-0.0,1.7728,15.6161,197.8552,0.346,17.1131,30.3135,72.5342,287.7245,60.7573,1679.2863,1,0.25,25.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250016,train
6d3920aa92128af1,94.4619,26.0481,Nagaland,Zunheboto,2013-08-04,894.732,29.9032,-0.0503,-0.9987,0.0007,0.0002,36.2486,12.5213,415.7339,0.0,18.9144,33.2933,89.1922,297.0366,67.7378,1802.7754,1,0.25,25.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250017,val
08dd4a5eb18de9ba,91.8342,26.1324,Assam,Kamrup,2014-09-22,90.554,12.6127,0.9813,-0.1925,-0.0005,0.0006,16.821,13.7335,136.0344,90.2191,112.9435,128.2589,215.2935,289.2668,162.8177,1511.5951,1,0.6,5.0,rain,small,landslide,0,NASA_GLC,0,150017,train
96bd54fad404672d,88.6458,27.1748,Sikkim,East,2012-06-07,949.0884,20.739,-0.0855,-0.9963,-0.0026,0.0011,22.1396,12.3043,363.124,2.1644,19.3849,65.179,137.8069,224.8068,73.9695,3612.4756,1,0.3,25.0,rain,large,landslide,7,NASA_GLC,0,20022,train
a8555bb86a51a812,94.7844,25.8702,Nagaland,Tuensang,2016-07-28,1137.8922,11.5173,0.4643,0.8857,-0.0054,-0.0037,20.6008,13.8383,289.6791,9.4501,33.5312,63.9436,151.594,314.513,87.248,1784.5413,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,270016,train
e4f2fa5944f4f3e8,94.5224,26.0214,Nagaland,Zunheboto,2015-08-19,1616.0422,16.7836,0.2323,-0.9726,0.007,0.0005,27.45,13.6823,336.4957,4.346,8.1863,41.5512,161.759,338.5426,76.1905,1802.7754,1,0.2,50.0,continuous_rain,medium,landslide,0,NASA_GLC,0,250017,val
00701395f55e9b06,93.4251,24.7459,Manipur,Tamenglong,2015-08-11,761.2368,18.675,0.1349,0.9909,-0.0057,-0.0022,22.1615,13.3224,332.4671,0.0,67.6012,84.502,224.9866,417.2915,130.276,1640.2489,1,0.45,10.0,continuous_rain,medium,landslide,0,NASA_GLC,0,210011,train
c4daa2c7b793d5ae,92.3825,25.2568,Meghalaya,Jaintia Hills,2015-08-19,794.4146,8.0908,-0.9989,-0.0463,-0.001,0.0003,11.7053,13.9285,164.0013,16.6889,29.7262,41.1904,130.6128,313.4858,76.7816,2192.1719,1,0.3,25.0,rain,medium,landslide,0,NASA_GLC,0,170014,train
974abf22bb01889c,96.9262,27.8835,Arunachal Pradesh,Lohit,2015-08-16,997.7466,39.3442,-0.5724,-0.82,-0.0034,0.001,56.4224,11.9492,473.9144,17.2,37.2,103.1,262.3,307.1,128.3624,1532.2438,1,0.2,50.0,continuous_rain,medium,landslide,0,NASA_GLC,0,350025,test
cc3d2b06326de6cb,96.5316,28.0822,Arunachal Pradesh,Lohit,2016-05-01,582.9268,16.5513,-0.3506,-0.9365,-0.0055,1e-04,22.7646,13.0996,357.4098,33.6899,94.4406,190.2926,511.9206,876.3864,303.9057,1580.7848,1,0.85,1.0,downpour,medium,landslide,0,NASA_GLC,1,340026,train
ef18beeeb2d1f7b9,91.7056,26.1295,Assam,Kamrup,2014-09-22,144.8551,2.9632,-0.5659,0.8245,-0.0058,-0.0008,8.5302,15.5856,75.0624,90.2191,112.9435,128.2589,215.2935,289.2668,162.8177,1511.5951,1,0.6,5.0,rain,small,landslide,0,NASA_GLC,0,140017,val
d09fa66d91b7c1dc,88.3652,27.167,Sikkim,South Sikkim,2010-08-20,1478.3624,21.4917,-0.9892,0.1465,-0.0029,0.0005,29.0248,12.7535,375.2467,8.9923,117.0167,138.9266,215.8284,524.0574,176.3638,2572.1633,1,0.45,10.0,downpour,medium,complex,0,NASA_GLC,0,10022,test
c8efd1a1b75a9fa1,94.1211,25.5718,Nagaland,Kohima,2010-08-21,1623.4604,11.6653,0.9952,-0.0975,0.0037,0.0044,22.5831,13.662,559.3224,32.5909,60.2803,103.6041,133.0939,313.6136,111.615,1517.4457,1,0.45,10.0,downpour,medium,landslide,0,NASA_GLC,0,240015,train
ca8c11a9efe8b924,94.5497,26.1807,Nagaland,Zunheboto,2013-08-04,1607.4312,23.9113,-0.9956,0.0932,0.0043,0.0002,35.1696,12.8368,483.3927,0.0,27.6597,40.6293,147.6558,338.9963,92.3381,1860.061,1,0.6,5.0,monsoon,medium,landslide,0,NASA_GLC,0,260018,train
c028303630cf57bd,88.7648,27.3746,Sikkim,East,2009-08-26,3751.0,8.6333,0.374,-0.9274,0.0029,0.0023,8.4153,13.9756,234.3262,21.0339,42.4046,148.2146,561.2699,1006.6963,292.4946,3612.4756,1,0.3,25.0,rain,medium,landslide,0,NASA_GLC,0,20023,test
29fa666ce9ae5545,91.8074,26.1963,Assam,Kamrup,2016-07-14,165.577,15.2902,-0.798,0.6026,0.0002,-0.0008,20.436,13.7597,123.8893,5.4633,9.6306,39.1995,82.1528,157.0204,49.4577,1511.5951,1,0.6,5.0,monsoon,small,landslide,1,NASA_GLC,0,150018,train
84918c900a054ecb,88.6475,27.5509,Sikkim,North Sikkim,2010-07-21,1414.8273,44.2116,-0.9345,-0.3559,-0.0004,0.001,69.8787,11.5178,515.7335,54.7892,100.8146,204.7012,391.5472,710.6632,259.8216,2887.921,1,0.25,25.0,downpour,medium,landslide,0,NASA_GLC,0,20024,test
